OrderID,PickupX,PickupY,DeliveryX,DeliveryY,OrderSize
O6181,3,21,32,34,6
O6182,100,70,93,30,4
O6183,16,6,46,25,3
O6184,92,16,38,24,7
O6185,50,84,90,68,6
O6186,3,97,21,1,2
O6187,62,5,32,79,8
O6188,86,73,73,100,3
O6189,76,3,45,35,5
O6190,79,60,71,11,7
O6191,69,76,51,24,5
O6192,33,30,76,19,2
O6193,43,39,4,76,1
O6194,31,54,56,93,7
O6195,13,90,8,87,6
O6196,42,3,46,79,3
O6197,45,63,9,49,4
O6198,75,91,58,63,8
O6199,24,71,46,17,8
O6200,65,100,85,42,8
O6201,33,3,61,78,6
O6202,95,46,67,77,8
O6203,44,21,66,33,5
O6204,15,56,5,59,8
O6205,66,43,42,47,2
O6206,60,89,91,84,5
O6207,61,89,40,77,6
O6208,23,30,72,18,8
O6209,90,6,44,71,6
O6210,57,66,15,96,8
O6211,64,40,20,48,2
O6212,68,92,72,33,1
O6213,29,15,16,42,7
O6214,74,12,60,40,5
O6215,95,79,52,62,3
O6216,58,73,15,66,2
O6217,65,35,55,57,5
O6218,83,99,80,21,7
O6219,76,43,88,63,4
O6220,46,11,19,65,8
O6221,56,34,15,76,6
O6222,19,22,85,13,8
O6223,50,56,48,48,1
O6224,64,14,62,32,7
O6225,75,73,91,14,2
O6226,53,31,57,20,3
O6227,39,7,94,42,5
O6228,21,95,36,22,2
O6229,80,17,37,22,1
O6230,74,69,1,30,2
O6231,95,96,48,51,2
O6232,15,44,39,75,2
O6233,81,70,85,58,6
O6234,25,96,13,33,2
O6235,5,86,17,89,1
O6236,21,27,86,82,5
O6237,80,21,13,9,4
O6238,3,76,27,6,7
O6239,22,83,13,52,5
O6240,76,57,27,53,7
O6241,78,29,96,74,1
O6242,77,47,59,68,1
O6243,75,26,16,48,7
O6244,42,41,40,17,4
O6245,30,99,86,30,3
O6246,76,83,28,29,7
O6247,82,25,52,39,6
O6248,27,3,25,88,1
O6249,67,32,87,31,5
O6250,48,3,2,48,1
O6251,21,70,32,37,3
O6252,88,34,21,78,7
O6253,21,55,68,15,7
O6254,89,83,84,56,8
O6255,93,87,52,43,4
O6256,75,10,10,13,4
O6257,32,81,81,81,8
O6258,9,50,58,27,5
O6259,23,49,29,90,5
O6260,70,5,60,99,3
O6261,78,72,28,69,5
O6262,34,63,14,89,3
O6263,79,19,14,12,7
O6264,62,62,58,80,2
O6265,4,36,42,42,7
O6266,41,89,49,90,5
O6267,29,15,15,48,8
O6268,71,18,11,79,2
O6269,36,70,41,73,6
O6270,2,69,2,67,8
O6271,97,89,84,69,3
O6272,55,69,64,91,7
O6273,100,85,56,96,1
O6274,11,36,97,45,2
O6275,20,74,66,9,2
O6276,28,3,80,15,4
O6277,31,94,88,39,8
O6278,51,42,7,81,3
O6279,79,60,21,65,4
O6280,83,75,44,44,3
O6281,88,33,58,45,3
O6282,53,64,90,73,7
O6283,18,79,25,58,5
O6284,6,87,32,28,1
O6285,31,48,93,81,5
O6286,10,9,4,69,8
O6287,31,62,2,25,5
O6288,45,6,56,94,3
O6289,74,70,31,100,4
O6290,20,57,5,3,2
O6291,81,36,18,14,7
O6292,84,1,2,2,6
O6293,24,10,76,51,4
O6294,62,73,59,96,8
O6295,55,61,53,11,8
O6296,62,49,38,100,2
O6297,62,25,83,70,2
O6298,20,84,69,53,3
O6299,52,29,76,83,4
O6300,26,69,15,80,2
O6301,89,38,83,72,5
O6302,28,23,100,66,1
O6303,59,53,2,18,1
O6304,91,34,20,31,4
O6305,97,12,83,26,6
O6306,8,42,18,22,1
O6307,5,13,97,34,2
O6308,75,66,44,30,3
O6309,74,2,53,70,2
O6310,85,21,37,35,1
O6311,79,7,3,29,7
O6312,50,6,38,30,6
O6313,24,60,30,86,6
O6314,70,11,39,6,2
O6315,5,26,4,81,2
O6316,5,100,28,28,1
O6317,98,20,24,48,5
O6318,48,66,23,17,2
O6319,66,41,92,25,1
O6320,48,7,10,93,3
O6321,32,27,28,3,4
O6322,45,64,12,73,3
O6323,100,65,98,88,2
O6324,83,43,58,61,2
O6325,60,68,90,21,6
O6326,100,75,95,10,2
O6327,44,43,1,37,8
O6328,37,65,63,94,1
O6329,41,3,75,18,2
O6330,1,49,80,30,7
O6331,9,66,21,22,1
O6332,81,64,50,91,6
O6333,23,59,39,50,1
O6334,96,4,15,52,4
O6335,57,53,87,24,1
O6336,50,21,2,58,4
O6337,14,41,31,89,8
O6338,34,89,36,36,6
O6339,95,56,86,74,8
O6340,26,11,72,22,3
O6341,39,87,94,100,7
O6342,96,46,42,46,2
O6343,80,86,6,53,6
O6344,32,98,78,51,5
O6345,4,69,43,59,5
O6346,11,80,63,24,4
O6347,82,58,61,52,2
O6348,54,69,43,53,1
O6349,4,31,33,48,4
O6350,41,58,66,12,7
O6351,83,68,21,22,7
O6352,13,34,67,3,3
O6353,48,68,47,17,4
O6354,94,92,4,25,6
O6355,1,37,46,56,6
O6356,43,41,98,94,8
O6357,76,65,23,99,3
O6358,78,61,86,44,3
O6359,89,86,54,6,8
O6360,30,64,24,74,8
O6361,41,61,61,67,5
O6362,79,84,92,55,5
O6363,29,31,32,55,7
O6364,89,69,99,37,4
O6365,79,1,97,74,4
O6366,99,79,26,40,2
O6367,97,24,80,59,6
O6368,83,34,84,74,7
O6369,95,42,23,8,8
O6370,11,34,28,8,1
O6371,26,27,60,100,4
O6372,79,60,55,54,4
O6373,17,55,63,50,1
O6374,89,33,17,77,5
O6375,82,11,92,2,2
O6376,69,6,78,82,5
O6377,49,67,33,40,4
O6378,96,20,48,55,4
O6379,62,31,70,22,3
O6380,33,47,10,88,6
O6381,39,30,24,53,4
O6382,82,7,24,50,4
O6383,84,29,52,37,6
O6384,80,44,68,30,4
O6385,24,71,98,10,3
O6386,90,5,12,18,7
O6387,24,86,1,65,7
O6388,94,52,42,98,5
O6389,69,81,91,29,7
O6390,87,71,43,93,2
O6391,58,94,26,97,7
O6392,66,76,23,84,5
O6393,66,70,44,68,1
O6394,67,45,81,51,2
O6395,60,45,85,87,2
O6396,61,92,27,32,1
O6397,15,56,38,51,4
O6398,64,35,75,16,7
O6399,11,91,69,83,7
O6400,31,88,52,21,4
O6401,9,33,48,78,5
O6402,51,11,59,4,5
O6403,79,76,35,1,7
O6404,64,77,59,37,4
O6405,97,46,79,18,3
O6406,1,85,97,66,4
O6407,28,70,48,45,7
O6408,38,55,26,7,6
O6409,38,22,18,44,3
O6410,14,87,18,70,5
O6411,26,55,55,82,2
O6412,30,24,95,16,2
O6413,67,99,45,98,5
O6414,37,10,56,12,8
O6415,57,55,36,94,6
O6416,33,72,18,60,6
O6417,36,76,74,19,6
O6418,36,24,95,44,2
O6419,75,14,34,22,3
O6420,53,72,95,75,5
O6421,59,69,27,96,8
O6422,30,50,73,79,1
O6423,73,40,85,30,2
O6424,63,68,87,69,8
O6425,42,27,51,28,5
O6426,92,85,42,17,2
O6427,78,17,39,84,7
O6428,23,90,94,1,5
O6429,61,14,16,70,6
O6430,76,11,25,79,2
O6431,45,88,18,22,4
O6432,7,33,94,20,5
O6433,60,86,19,4,8
O6434,17,26,89,84,6
O6435,25,36,14,61,2
O6436,56,95,52,4,5
O6437,80,27,93,70,8
O6438,67,70,95,22,1
O6439,3,29,3,67,2
O6440,80,97,64,54,5
O6441,94,26,23,10,7
O6442,41,7,20,2,2
O6443,18,24,88,48,4
O6444,96,2,60,93,5
O6445,21,25,74,9,4
O6446,100,100,80,59,5
O6447,97,84,56,21,2
O6448,22,68,38,68,1
O6449,8,79,47,34,5
O6450,12,62,96,4,5
O6451,41,51,43,40,8
O6452,47,19,49,91,3
O6453,21,61,67,3,7
O6454,14,25,12,39,3
O6455,35,99,48,52,3
O6456,33,75,58,64,4
O6457,21,15,14,29,2
O6458,24,22,62,27,8
O6459,13,81,1,4,8
O6460,24,64,3,18,6
O6461,95,79,12,48,5
O6462,18,94,58,11,5
O6463,29,61,2,43,7
O6464,83,76,23,3,3
O6465,52,77,59,33,2
O6466,29,7,31,29,7
O6467,62,73,19,49,7
O6468,43,58,32,12,5
O6469,70,51,86,58,7
O6470,27,54,71,48,3
O6471,3,9,96,100,8
O6472,84,31,17,42,1
O6473,17,96,74,8,5
O6474,21,81,7,6,3
O6475,33,79,84,87,8
O6476,17,100,28,10,7
O6477,61,69,42,93,4
O6478,18,56,26,6,5
O6479,76,1,92,78,1
O6480,24,88,54,78,3
O6481,29,86,45,26,2
O6482,89,29,36,80,3
O6483,30,96,22,25,4
O6484,66,82,90,99,4
O6485,34,85,95,90,8
O6486,96,78,72,86,8
O6487,94,49,37,61,4
O6488,6,13,29,37,3
O6489,50,46,2,79,5
O6490,53,19,37,60,5
O6491,78,84,12,97,1
O6492,24,44,23,47,3
O6493,59,40,62,43,7
O6494,30,81,72,8,3
O6495,68,29,6,41,4
O6496,4,17,15,66,5
O6497,18,48,75,82,1
O6498,92,44,42,16,6
O6499,95,14,64,41,7
O6500,89,85,16,57,6
O6501,37,32,7,33,1
O6502,96,57,7,17,8
O6503,58,54,89,35,5
O6504,43,21,51,89,3
O6505,18,52,71,95,7
O6506,91,4,78,9,3
O6507,74,62,2,65,3
O6508,84,82,55,5,3
O6509,64,46,10,11,3
O6510,23,19,24,29,1
O6511,86,46,51,38,5
O6512,68,75,24,59,4
O6513,20,37,34,26,2
O6514,26,44,97,49,7
O6515,73,43,21,57,7
O6516,51,91,78,19,2
O6517,83,37,56,78,4
O6518,66,84,43,6,7
O6519,61,43,49,14,7
O6520,28,57,86,2,1
O6521,46,80,12,32,7
O6522,4,57,25,31,6
O6523,72,78,84,97,5
O6524,22,65,25,46,4
O6525,86,88,57,97,4
O6526,29,61,49,96,1
O6527,3,59,29,58,3
O6528,19,49,25,17,7
O6529,11,90,11,77,5
O6530,66,5,28,13,5
O6531,30,2,43,1,8
O6532,64,31,8,58,6
O6533,28,81,96,71,5
O6534,27,33,44,82,6
O6535,29,64,53,52,6
O6536,81,21,100,58,5
O6537,85,71,100,98,4
O6538,93,10,5,98,5
O6539,23,41,30,57,3
O6540,9,73,94,75,8
O6541,80,11,71,41,4
O6542,72,64,28,67,6
O6543,1,63,30,55,5
O6544,67,89,46,8,6
O6545,76,84,74,35,5
O6546,60,56,4,56,5
O6547,9,69,16,57,5
O6548,2,49,30,100,4
O6549,55,94,5,83,7
O6550,39,38,79,28,7
O6551,33,54,69,29,7
O6552,89,64,1,72,2
O6553,38,71,29,59,4
O6554,84,51,29,90,6
O6555,89,63,69,68,1
O6556,59,13,46,45,7
O6557,64,13,29,20,6
O6558,14,16,94,36,4
O6559,48,52,82,90,5
O6560,30,83,48,33,7
O6561,28,97,52,18,3
O6562,43,46,3,58,3
O6563,99,72,9,97,3
O6564,49,47,35,60,7
O6565,82,23,22,6,8
O6566,18,68,34,96,3
O6567,89,41,84,14,1
O6568,56,6,29,76,1
O6569,7,44,68,11,3
O6570,47,26,9,82,8
O6571,96,81,14,22,4
O6572,33,73,95,49,4
O6573,44,20,68,61,7
O6574,40,28,92,39,2
O6575,1,87,2,39,3
O6576,77,41,46,47,3
O6577,49,79,83,24,4
O6578,46,84,68,59,8
O6579,80,62,69,57,5
O6580,56,43,91,58,1
O6581,46,60,71,93,8
O6582,63,29,66,90,7
O6583,92,76,3,96,4
O6584,65,70,17,88,5
O6585,69,1,17,64,7
O6586,5,76,74,81,6
O6587,18,82,57,66,6
O6588,98,66,39,38,3
O6589,36,10,92,71,4
O6590,61,33,5,16,8
O6591,66,89,22,56,8
O6592,80,72,11,80,4
O6593,15,12,18,82,5
O6594,72,61,50,8,7
O6595,74,44,56,54,8
O6596,14,59,90,62,6
O6597,47,13,80,31,7
O6598,18,63,45,63,4
O6599,44,75,56,47,6
O6600,26,27,33,13,2
O6601,36,3,77,66,3
O6602,76,26,25,43,4
O6603,26,4,29,8,7
O6604,85,91,43,9,3
O6605,82,98,25,67,4
O6606,47,52,7,71,3
O6607,96,58,36,77,2
O6608,58,14,31,60,6
O6609,85,57,56,29,5
O6610,69,7,62,15,1
O6611,33,74,39,91,2
O6612,34,20,83,100,6
O6613,56,76,15,90,2
O6614,11,97,46,39,8
O6615,84,14,53,87,7
O6616,57,83,10,69,6
O6617,40,55,76,13,6
O6618,38,86,75,82,7
O6619,46,89,97,52,7
O6620,16,58,32,56,1
O6621,79,84,17,14,6
O6622,9,15,36,59,3
O6623,18,87,87,56,5
O6624,41,82,95,97,4
O6625,16,87,82,96,6
O6626,86,48,13,69,1
O6627,21,23,26,43,7
O6628,23,19,11,23,5
O6629,48,12,100,36,2
O6630,52,91,68,64,3
O6631,44,78,62,17,5
O6632,56,1,50,90,6
O6633,50,65,41,41,8
O6634,70,97,72,14,8
O6635,47,23,21,66,7
O6636,75,22,12,3,1
O6637,10,31,97,47,8
O6638,68,87,56,98,6
O6639,81,3,32,63,7
O6640,68,10,46,98,7
O6641,65,20,41,81,4
O6642,33,31,92,68,5
O6643,15,31,72,70,3
O6644,79,71,89,49,5
O6645,20,31,64,68,3
O6646,63,16,23,79,5
O6647,42,77,52,75,2
O6648,14,19,74,11,8
O6649,93,37,85,23,2
O6650,100,86,24,21,7
O6651,28,69,36,65,8
O6652,85,62,6,78,3
O6653,39,10,77,48,7
O6654,18,40,30,34,4
O6655,90,33,23,8,4
O6656,26,16,24,20,7
O6657,4,22,59,77,2
O6658,78,36,76,23,3
O6659,100,34,20,35,7
O6660,86,73,10,79,2
O6661,33,51,65,33,8
O6662,45,99,85,12,4
O6663,65,76,28,94,8
O6664,76,23,91,64,5
O6665,79,61,96,14,8
O6666,79,97,82,68,3
O6667,78,28,5,94,5
O6668,67,14,17,22,6
O6669,20,68,11,67,2
O6670,91,77,78,51,5
O6671,76,49,6,81,5
O6672,87,35,51,76,2
O6673,3,78,70,50,5
O6674,93,32,49,24,3
O6675,54,88,84,30,2
O6676,95,45,79,47,4
O6677,9,6,60,55,6
O6678,64,86,63,76,4
O6679,32,25,35,33,2
O6680,3,7,86,53,5
O6681,17,89,42,6,2
O6682,36,30,57,25,1
O6683,20,41,36,46,6
O6684,73,49,25,93,6
O6685,63,3,85,68,5
O6686,45,67,63,13,2
O6687,72,29,68,55,8
O6688,34,25,11,8,8
O6689,24,18,78,71,2
O6690,89,14,76,71,5
O6691,30,80,58,85,3
O6692,78,17,26,23,5
O6693,69,93,93,29,5
O6694,97,88,18,26,2
O6695,91,82,67,64,8
O6696,70,25,66,93,4
O6697,18,67,19,96,4
O6698,94,24,32,72,3
O6699,31,70,68,27,7
O6700,54,67,79,38,1
O6701,74,89,87,20,6
O6702,53,2,8,12,4
O6703,55,3,43,11,3
O6704,32,29,45,16,8
O6705,36,56,4,51,2
O6706,71,31,62,69,8
O6707,8,59,97,36,6
O6708,92,1,75,74,3
O6709,66,34,48,54,1
O6710,64,54,15,26,1
O6711,93,78,18,69,8
O6712,7,1,99,38,7
O6713,9,23,91,22,5
O6714,14,29,10,77,6
O6715,48,29,67,44,5
O6716,94,40,33,74,8
O6717,86,84,55,16,8
O6718,90,68,35,61,5
O6719,42,52,86,100,3
O6720,68,11,77,38,6
O6721,67,35,54,53,5
O6722,4,59,35,86,3
O6723,60,6,22,93,8
O6724,81,92,10,34,7
O6725,1,95,5,14,1
O6726,12,91,63,49,6
O6727,100,75,83,2,8
O6728,92,85,57,18,4
O6729,13,4,90,13,8
O6730,62,66,91,48,8
O6731,7,98,72,54,4
O6732,29,1,15,10,6
O6733,6,68,93,52,3
O6734,17,13,43,1,1
O6735,87,37,94,4,8
O6736,42,67,88,34,3
O6737,25,25,53,44,8
O6738,31,71,24,27,4
O6739,67,90,11,80,6
O6740,52,86,24,21,6
O6741,65,12,57,87,5
O6742,36,90,27,63,8
O6743,80,67,14,94,7
O6744,67,95,91,37,5
O6745,100,86,38,95,3
O6746,7,44,2,22,4
O6747,5,13,11,96,6
O6748,34,51,94,47,6
O6749,30,70,95,88,8
O6750,65,80,68,14,3
O6751,36,16,64,89,5
O6752,35,26,98,68,4
O6753,32,43,26,37,5
O6754,56,87,27,19,4
O6755,40,55,1,5,1
O6756,23,31,40,11,5
O6757,39,41,6,90,4
O6758,24,54,34,44,5
O6759,72,3,59,82,5
O6760,92,10,42,41,2
O6761,35,92,94,48,7
O6762,54,42,30,51,8
O6763,71,55,4,60,6
O6764,90,9,72,89,3
O6765,36,8,74,60,6
O6766,66,34,61,48,4
O6767,81,86,44,20,7
O6768,37,46,6,25,4
O6769,63,52,40,64,8
O6770,88,72,62,36,2
O6771,89,30,71,56,6
O6772,45,11,6,43,4
O6773,90,90,31,42,2
O6774,78,43,25,13,7
O6775,100,11,13,20,2
O6776,80,89,66,64,5
O6777,8,18,38,61,2
O6778,32,100,82,55,7
O6779,70,42,12,93,6
O6780,33,83,92,51,3
O6781,11,35,2,9,2
O6782,44,81,1,69,6
O6783,90,64,55,99,5
O6784,76,34,98,14,5
O6785,27,34,41,15,6
O6786,80,82,50,35,1
O6787,92,23,13,4,8
O6788,57,93,50,75,3
O6789,78,59,21,94,7
O6790,15,28,97,67,4
O6791,64,6,5,88,6
O6792,10,75,53,35,6
O6793,77,16,81,7,4
O6794,41,94,83,55,8
O6795,98,99,53,57,1
O6796,48,74,3,9,7
O6797,30,95,46,35,7
O6798,22,32,36,12,6
O6799,86,62,97,28,3
O6800,91,74,76,59,5
O6801,12,64,62,2,5
O6802,15,31,95,10,6
O6803,76,67,42,50,5
O6804,91,71,54,2,1
O6805,75,57,92,26,1
O6806,79,24,44,16,1
O6807,38,61,10,91,3
O6808,72,25,38,92,5
O6809,59,21,78,5,7
O6810,32,44,80,38,5
O6811,13,53,52,65,8
O6812,39,42,38,56,7
O6813,90,58,2,48,1
O6814,57,12,83,46,8
O6815,47,57,88,38,2
O6816,52,21,94,97,2
O6817,52,41,15,3,8
O6818,32,52,35,78,8
O6819,27,61,43,8,7
O6820,68,79,56,97,5
O6821,5,9,61,10,2
O6822,89,39,94,17,1
O6823,14,54,100,27,6
O6824,62,95,23,5,1
O6825,88,6,70,45,8
O6826,36,96,3,27,8
O6827,33,19,49,20,4
O6828,37,82,89,42,6
O6829,79,40,53,85,4
O6830,28,100,95,94,5
O6831,91,98,58,2,2
O6832,61,83,7,89,5
O6833,28,25,33,78,5
O6834,83,28,42,32,6
O6835,65,88,34,10,6
O6836,80,3,80,16,2
O6837,9,2,14,8,2
O6838,41,29,10,81,6
O6839,73,54,68,90,4
O6840,69,24,11,73,1
O6841,5,91,85,20,4
O6842,73,99,38,39,7
O6843,8,64,87,50,8
O6844,48,18,34,46,4
O6845,72,12,88,83,3
O6846,3,94,36,20,7
O6847,19,59,72,74,1
O6848,76,96,87,82,7
O6849,49,28,83,16,7
O6850,15,77,42,86,7
O6851,74,21,63,23,8
O6852,44,22,18,79,3
O6853,44,15,57,93,7
O6854,28,12,54,36,5
O6855,28,37,89,68,2
O6856,26,6,33,57,5
O6857,69,96,15,78,8
O6858,14,91,48,82,3
O6859,19,77,8,8,8
O6860,25,15,46,98,4
O6861,21,28,25,90,3
O6862,6,93,37,22,5
O6863,93,75,53,48,1
O6864,47,33,32,54,2
O6865,20,69,2,3,3
O6866,9,15,13,72,1
O6867,77,73,73,74,2
O6868,88,59,19,37,3
O6869,93,92,79,58,4
O6870,52,85,43,59,8
O6871,24,17,91,83,6
O6872,3,28,62,30,8
O6873,5,18,72,76,3
O6874,67,51,89,16,6
O6875,55,44,18,41,3
O6876,71,19,65,14,1
O6877,38,47,85,8,7
O6878,55,79,48,40,2
O6879,14,82,52,48,5
O6880,69,71,80,95,7
O6881,2,95,21,94,4
O6882,10,91,13,19,5
O6883,74,49,75,79,6
O6884,14,87,79,72,6
O6885,76,33,2,10,5
O6886,22,64,8,46,3
O6887,6,6,29,32,8
O6888,22,75,55,39,1
O6889,32,19,83,24,1
O6890,46,97,78,27,7
O6891,97,80,26,70,1
O6892,43,98,68,41,5
O6893,84,29,49,94,4
O6894,99,7,75,58,5
O6895,86,41,79,62,4
O6896,2,85,89,65,2
O6897,18,63,91,82,8
O6898,94,3,44,11,1
O6899,100,34,80,71,1
O6900,64,16,3,29,4
O6901,7,35,75,63,5
O6902,69,3,70,9,1
O6903,24,65,41,52,3
O6904,76,13,9,38,3
O6905,8,99,5,74,1
O6906,34,33,28,25,2
O6907,78,16,66,8,7
O6908,44,30,60,84,5
O6909,6,96,73,24,2
O6910,45,5,80,14,2
O6911,87,91,66,77,4
O6912,62,95,4,6,3
O6913,89,10,15,76,8
O6914,97,40,55,38,5
O6915,21,11,64,72,8
O6916,40,45,18,45,8
O6917,66,38,63,84,3
O6918,19,39,46,58,7
O6919,44,24,38,58,1
O6920,68,56,61,10,4
O6921,86,60,70,2,6
O6922,60,45,51,12,6
O6923,73,62,95,9,5
O6924,46,74,28,3,8
O6925,16,72,96,95,5
O6926,55,87,39,98,7
O6927,93,8,55,94,1
O6928,7,87,76,12,6
O6929,35,46,87,98,1
O6930,94,88,23,36,3
O6931,30,84,36,88,5
O6932,9,9,47,73,3
O6933,38,56,22,10,4
O6934,57,83,36,58,1
O6935,39,12,71,57,7
O6936,28,45,91,44,2
O6937,72,34,81,15,1
O6938,23,40,67,96,2
O6939,65,24,57,13,2
O6940,7,81,32,76,6
O6941,31,48,66,31,6
O6942,69,64,35,46,7
O6943,96,79,12,94,3
O6944,10,77,33,83,5
O6945,95,12,62,11,2
O6946,98,26,97,53,4
O6947,90,16,66,49,3
O6948,88,78,57,78,4
O6949,63,15,67,22,2
O6950,83,35,38,66,2
O6951,16,3,80,14,3
O6952,14,73,72,13,5
O6953,55,48,34,99,7
O6954,68,39,100,60,3
O6955,100,15,13,33,5
O6956,7,43,43,65,7
O6957,94,11,99,26,2
O6958,8,4,64,1,4
O6959,49,32,3,54,4
O6960,14,16,53,47,8
O6961,17,47,18,60,5
O6962,92,69,29,16,4
O6963,89,49,42,1,5
O6964,85,40,82,70,2
O6965,83,98,62,43,4
O6966,88,12,32,12,7
O6967,95,67,76,71,8
O6968,58,93,61,21,5
O6969,14,1,90,89,3
O6970,53,66,53,81,8
O6971,27,35,7,96,6
O6972,82,85,19,89,1
O6973,46,100,16,2,1
O6974,13,80,9,94,2
O6975,93,58,12,92,1
O6976,35,2,28,51,4
O6977,68,3,61,51,1
O6978,12,29,17,33,3
O6979,63,21,56,89,6
O6980,53,54,83,17,6
O6981,33,74,3,62,6
O6982,81,13,75,44,3
O6983,98,76,46,97,5
O6984,3,15,70,1,4
O6985,32,56,7,8,1
O6986,45,83,38,10,5
O6987,14,3,100,25,3
O6988,19,24,87,44,2
O6989,80,82,95,32,5
O6990,45,87,45,31,3
O6991,92,27,71,93,5
O6992,5,49,27,95,1
O6993,58,80,91,49,8
O6994,38,56,11,17,5
O6995,81,19,71,68,3
O6996,24,60,12,72,1
O6997,91,76,75,81,5
O6998,36,40,3,13,5
O6999,88,35,60,100,2
O7000,17,93,8,37,8
O7001,57,86,68,27,7
O7002,33,22,2,94,6
O7003,80,76,23,76,5
O7004,32,11,24,18,5
O7005,87,2,40,14,3
O7006,61,15,47,4,7
O7007,8,100,57,78,6
O7008,14,60,5,66,7
O7009,4,97,65,6,5
O7010,48,3,2,89,3
O7011,41,79,95,68,4
O7012,78,59,39,50,1
O7013,32,41,31,62,8
O7014,86,63,40,31,7
O7015,25,51,25,39,5
O7016,79,60,74,12,2
O7017,34,7,6,99,4
O7018,68,6,31,55,8
O7019,24,21,80,77,2
O7020,66,92,23,28,4
O7021,26,26,80,12,4
O7022,18,89,98,67,7
O7023,86,51,71,46,6
O7024,78,47,58,80,1
O7025,32,42,68,10,8
O7026,36,41,69,91,5
O7027,36,13,52,78,2
O7028,63,52,19,75,7
O7029,64,98,83,51,2
O7030,75,88,41,88,2
O7031,81,89,51,39,1
O7032,64,38,27,98,1
O7033,12,56,93,36,7
O7034,10,45,40,3,8
O7035,67,87,4,21,6
O7036,91,26,1,24,6
O7037,43,24,76,32,6
O7038,20,68,95,92,3
O7039,91,20,11,67,2
O7040,46,92,22,9,1
O7041,11,99,9,100,3
O7042,57,35,16,78,3
O7043,28,84,1,19,1
O7044,59,60,42,5,3
O7045,80,28,1,66,4
O7046,88,3,40,99,6
O7047,49,58,94,58,7
O7048,34,68,92,8,5
O7049,71,92,66,73,6
O7050,10,80,26,49,6
O7051,90,80,74,90,2
O7052,22,29,13,13,6
O7053,22,65,96,49,2
O7054,80,92,43,21,1
O7055,25,17,46,7,8
O7056,99,16,9,44,2
O7057,84,70,26,81,2
O7058,53,6,38,7,5
O7059,96,94,19,26,3
O7060,34,4,28,68,4
O7061,25,73,11,18,4
O7062,96,29,14,49,2
O7063,81,18,38,70,6
O7064,1,16,32,7,6
O7065,84,65,90,80,2
O7066,17,78,35,83,4
O7067,38,10,70,16,7
O7068,13,78,100,92,7
O7069,85,65,34,89,4
O7070,1,53,16,33,6
O7071,56,49,88,16,8
O7072,99,96,5,67,1
O7073,37,18,24,50,2
O7074,36,87,66,33,2
O7075,56,27,13,58,5
O7076,94,94,57,41,8
O7077,65,61,2,90,8
O7078,80,41,86,90,4
O7079,88,15,99,98,5
O7080,80,10,18,44,6
O7081,44,88,78,7,4
O7082,59,19,21,92,3
O7083,48,72,65,88,4
O7084,38,26,12,33,8
O7085,55,46,73,89,3
O7086,55,4,18,17,2
O7087,33,53,42,84,8
O7088,62,92,98,62,4
O7089,67,30,7,93,2
O7090,5,23,80,10,8
O7091,46,11,22,82,2
O7092,87,43,38,4,2
O7093,42,37,45,23,3
O7094,78,8,9,57,6
O7095,84,14,8,9,7
O7096,11,31,8,7,1
O7097,72,33,79,71,2
O7098,84,19,59,37,1
O7099,99,27,81,45,7
O7100,59,79,97,45,5
O7101,69,44,84,60,5
O7102,21,25,77,43,7
O7103,5,8,9,82,5
O7104,57,63,10,5,7
O7105,87,45,79,3,5
O7106,11,20,71,72,3
O7107,91,22,82,21,5
O7108,27,13,77,26,5
O7109,91,68,82,53,1
O7110,51,94,77,85,7
O7111,48,39,27,16,1
O7112,40,93,52,75,2
O7113,55,36,40,53,2
O7114,25,16,10,77,2
O7115,30,55,30,44,8
O7116,48,68,36,6,3
O7117,82,8,1,86,8
O7118,78,49,78,55,3
O7119,30,35,75,90,2
O7120,29,22,28,97,2
O7121,28,35,35,89,1
O7122,42,22,44,79,8
O7123,23,35,70,36,3
O7124,22,35,92,66,7
O7125,91,47,91,22,6
O7126,21,93,84,42,4
O7127,66,92,63,2,1
O7128,59,2,85,66,8
O7129,20,52,90,52,2
O7130,25,53,27,20,7
O7131,27,36,77,75,6
O7132,100,54,37,14,6
O7133,89,72,86,3,7
O7134,51,56,80,83,2
O7135,18,17,1,50,7
O7136,81,4,72,26,2
O7137,90,3,34,78,1
O7138,74,38,30,32,5
O7139,87,21,77,47,4
O7140,86,43,5,92,1
O7141,24,11,36,19,6
O7142,42,92,80,32,4
O7143,100,28,90,49,8
O7144,51,56,8,34,5
O7145,91,14,70,64,6
O7146,14,4,35,17,1
O7147,20,70,52,5,6
O7148,18,55,40,85,2
O7149,12,32,59,10,1
O7150,95,2,32,33,3
O7151,58,87,99,75,7
O7152,47,39,97,79,3
O7153,76,54,6,74,7
O7154,72,3,93,61,4
O7155,52,89,74,47,8
O7156,37,30,42,8,1
O7157,75,22,29,20,5
O7158,72,43,71,8,7
O7159,36,53,16,55,7
O7160,11,84,83,61,1
O7161,95,30,42,12,7
O7162,41,11,84,88,1
O7163,65,61,100,98,7
O7164,48,22,24,52,3
O7165,35,11,8,84,3
O7166,74,62,43,48,7
O7167,6,10,83,65,5
O7168,56,10,93,93,2
O7169,20,84,40,81,4
O7170,89,47,62,5,4
O7171,34,27,69,61,2
O7172,82,72,81,22,5
O7173,90,8,8,85,6
O7174,40,28,85,75,6
O7175,68,41,50,27,3
O7176,66,80,25,71,8
O7177,34,80,4,45,3
